time,x0,x1,x2,x3,x4,x5
8.324,2.325071523161434e-10,3.0619885491010796e-10,3.856060564538722e-10,1.046668465404773e-15,1.922878684042143e-08,1e-05
8.326,2.3246445963873161e-10,3.061706149842713e-10,3.8554924393276586e-10,1.0464300179791075e-15,1.9228900465702087e-08,1e-05
8.328,2.324217857098113e-10,3.061423847776092e-10,3.854924550196804e-10,1.0461916861216392e-15,1.9229014043766584e-08,1e-05
8.33,2.323791305173248e-10,3.061141642842522e-10,3.8543568969962357e-10,1.045953469753106e-15,1.9229127574644923e-08,1e-05
8.332,2.3233649404923263e-10,3.060859534983375e-10,3.853789479576245e-10,1.0457153687943624e-15,1.922924105836702e-08,1e-05
8.334,2.32293876293513e-10,3.0605775241400893e-10,3.8532222977873335e-10,1.0454773831663838e-15,1.9229354494962786e-08,1e-05
8.336,2.3225127723816193e-10,3.0602956102541655e-10,3.852655351480213e-10,1.0452395127902619e-15,1.9229467884462082e-08,1e-05
8.338000000000001,2.3220869687119346e-10,3.0600137932671735e-10,3.852088640505809e-10,1.0450017575872077e-15,1.922958122689472e-08,1e-05
8.34,2.3216613518063948e-10,3.059732073120747e-10,3.8515221647152557e-10,1.0447641174785512e-15,1.9229694522290467e-08,1e-05
8.342,2.3212359215454975e-10,3.059450449756583e-10,3.8509559239599026e-10,1.0445265923857399e-15,1.922980777067906e-08,1e-05
8.344,2.3208106778099192e-10,3.0591689231164495e-10,3.850389918091308e-10,1.0442891822303397e-15,1.9229920972090187e-08,1e-05
8.346,2.3203856204805138e-10,3.0588874931421726e-10,3.8498241469612404e-10,1.0440518869340364e-15,1.92300341265535e-08,1e-05
8.348,2.3199607494383166e-10,3.058606159775649e-10,3.849258610421684e-10,1.0438147064186327e-15,1.9230147234098587e-08,1e-05
8.35,2.3195360645645402e-10,3.05832492295884e-10,3.848693308324832e-10,1.0435776406060504e-15,1.9230260294755026e-08,1e-05
8.352,2.319111565740575e-10,3.05804378263377e-10,3.8481282405230885e-10,1.0433406894183296e-15,1.9230373308552325e-08,1e-05
8.354000000000001,2.3186872528479922e-10,3.0577627387425315e-10,3.847563406869069e-10,1.0431038527776292e-15,1.9230486275519966e-08,1e-05
8.356,2.318263125768541e-10,3.057481791227282e-10,3.8469988072156036e-10,1.0428671306062264e-15,1.9230599195687385e-08,1e-05
8.358,2.317839184384149e-10,3.0572009400302414e-10,3.846434441415731e-10,1.0426305228265163e-15,1.9230712069083964e-08,1e-05
8.36,2.3174154285769232e-10,3.0569201850937e-10,3.845870309322701e-10,1.0423940293610138e-15,1.9230824895739064e-08,1e-05
8.362,2.3169918582291484e-10,3.0566395263600083e-10,3.8453064107899773e-10,1.0421576501323503e-15,1.923093767568199e-08,1e-05
8.364,2.3165684732232894e-10,3.056358963771587e-10,3.8447427456712324e-10,1.0419213850632776e-15,1.9231050408942003e-08,1e-05
8.366,2.3161452734419898e-10,3.0560784972709185e-10,3.8441793138203536e-10,1.0416852340766646e-15,1.9231163095548328e-08,1e-05
8.368,2.3157222587680702e-10,3.0557981268005523e-10,3.8436161150914356e-10,1.0414491970954997e-15,1.9231275735530146e-08,1e-05
8.370000000000001,2.315299429084532e-10,3.0555178523031033e-10,3.8430531493387886e-10,1.0412132740428885e-15,1.9231388328916598e-08,1e-05
8.372,2.3148767842745552e-10,3.0552376737212514e-10,3.842490416416932e-10,1.0409774648420567e-15,1.9231500875736782e-08,1e-05
8.374,2.314454324221497e-10,3.0549575909977423e-10,3.8419279161805964e-10,1.0407417694163466e-15,1.9231613376019742e-08,1e-05
8.376,2.3140320488088956e-10,3.0546776040753884e-10,3.8413656484847264e-10,1.0405061876892212e-15,1.9231725829794498e-08,1e-05
8.378,2.313609957920466e-10,3.054397712897062e-10,3.8408036131844745e-10,1.0402707195842594e-15,1.9231838237090015e-08,1e-05
8.38,2.3131880514401032e-10,3.0541179174057076e-10,3.8402418101352067e-10,1.0400353650251602e-15,1.9231950597935225e-08,1e-05
8.382,2.3127663292518807e-10,3.053838217544333e-10,3.8396802391925023e-10,1.039800123935741e-15,1.9232062912359003e-08,1e-05
8.384,2.3123447912400504e-10,3.053558613256009e-10,3.8391189002121487e-10,1.0395649962399375e-15,1.9232175180390204e-08,1e-05
8.386000000000001,2.311923437289044e-10,3.0532791044838733e-10,3.838557793050147e-10,1.0393299818618027e-15,1.923228740205762e-08,1e-05
8.388,2.311502267283471e-10,3.0529996911711316e-10,3.8379969175627083e-10,1.0390950807255106e-15,1.9232399577390005e-08,1e-05
8.39,2.3110812811081198e-10,3.052720373261049e-10,3.837436273606256e-10,1.0388602927553511e-15,1.9232511706416082e-08,1e-05
8.392,2.3106604786479586e-10,3.0524411506969633e-10,3.836875861037426e-10,1.0386256178757337e-15,1.9232623789164526e-08,1e-05
8.394,2.3102398597881322e-10,3.0521620234222724e-10,3.836315679713063e-10,1.0383910560111863e-15,1.923273582566396e-08,1e-05
8.396,2.3098194244139674e-10,3.05188299138044e-10,3.835755729490227e-10,1.0381566070863554e-15,1.9232847815942975e-08,1e-05
8.398,2.3093991724109673e-10,3.0516040545149984e-10,3.835196010226187e-10,1.0379222710260054e-15,1.9232959760030118e-08,1e-05
8.4,2.3089791036648138e-10,3.051325212769543e-10,3.8346365217784213e-10,1.0376880477550199e-15,1.9233071657953892e-08,1e-05
8.402000000000001,2.3085592180613694e-10,3.051046466087734e-10,3.8340772640046255e-10,1.0374539371984007e-15,1.9233183509742766e-08,1e-05
8.404,2.3081395154866742e-10,3.0507678144133e-10,3.8335182367627025e-10,1.0372199392812676e-15,1.9233295315425146e-08,1e-05
8.406,2.3077199958269463e-10,3.0504892576900295e-10,3.832959439910767e-10,1.0369860539288595e-15,1.9233407075029422e-08,1e-05
8.408,2.307300658968585e-10,3.0502107958617834e-10,3.832400873307147e-10,1.0367522810665334e-15,1.9233518788583916e-08,1e-05
8.41,2.3068815047981657e-10,3.049932428872483e-10,3.8318425368103787e-10,1.0365186206197644e-15,1.923363045611693e-08,1e-05
8.412,2.3064625332024437e-10,3.0496541566661155e-10,3.8312844302792144e-10,1.0362850725141467e-15,1.923374207765671e-08,1e-05
8.414,2.3060437440683546e-10,3.049375979186737e-10,3.8307265535726147e-10,1.0360516366753935e-15,1.9233853653231466e-08,1e-05
8.416,2.3056251372830097e-10,3.0490978963784645e-10,3.830168906549752e-10,1.0358183130293346e-15,1.9233965182869365e-08,1e-05
8.418000000000001,2.3052067127337022e-10,3.0488199081854827e-10,3.829611489070011e-10,1.0355851015019202e-15,1.923407666659852e-08,1e-05
8.42,2.3047884703079022e-10,3.0485420145520424e-10,3.8290543009929883e-10,1.0353520020192177e-15,1.9234188104447026e-08,1e-05
8.422,2.3043704098932585e-10,3.048264215422458e-10,3.8284973421784896e-10,1.0351190145074135e-15,1.923429949644291e-08,1e-05
8.424,2.3039525313776007e-10,3.04798651074111e-10,3.827940612486536e-10,1.0348861388928125e-15,1.923441084261418e-08,1e-05
8.426,2.3035348346489346e-10,3.0477089004524446e-10,3.8273841117773563e-10,1.0346533751018375e-15,1.923452214298878e-08,1e-05
8.428,2.3031173195954456e-10,3.047431384500974e-10,3.8268278399113926e-10,1.0344207230610304e-15,1.923463339759462e-08,1e-05
8.43,2.3026999861054998e-10,3.047153962831274e-10,3.8262717967492986e-10,1.0341881826970516e-15,1.9234744606459584e-08,1e-05
8.432,2.3022828340676396e-10,3.046876635387988e-10,3.825715982151939e-10,1.0339557539366795e-15,1.9234855769611486e-08,1e-05
8.434000000000001,2.301865863370587e-10,3.046599402115822e-10,3.8251603959803895e-10,1.0337234367068107e-15,1.923496688707811e-08,1e-05
8.436,2.3014490739032442e-10,3.0463222629595513e-10,3.8246050380959395e-10,1.0334912309344615e-15,1.9235077958887203e-08,1e-05
8.438,2.301032465554689e-10,3.0460452178640126e-10,3.824049908360088e-10,1.0332591365467652e-15,1.923518898506647e-08,1e-05
8.44,2.3006160382141822e-10,3.045768266774111e-10,3.823495006634545e-10,1.0330271534709746e-15,1.923529996564356e-08,1e-05
8.442,2.3001997917711596e-10,3.045491409634815e-10,3.822940332781234e-10,1.0327952816344604e-15,1.9235410900646094e-08,1e-05
8.444,2.2997837261152375e-10,3.0452146463911584e-10,3.822385886662287e-10,1.0325635209647121e-15,1.9235521790101643e-08,1e-05
8.446,2.2993678411362118e-10,3.044937976988244e-10,3.8218316681400517e-10,1.0323318713893373e-15,1.9235632634037737e-08,1e-05
8.448,2.2989521367240555e-10,3.0446614013712344e-10,3.8212776770770834e-10,1.0321003328360625e-15,1.9235743432481872e-08,1e-05
8.45,2.2985366127689214e-10,3.0443849194853636e-10,3.820723913336151e-10,1.0318689052327324e-15,1.9235854185461484e-08,1e-05
8.452,2.29812126916114e-10,3.044108531275925e-10,3.8201703767802346e-10,1.0316375885073099e-15,1.9235964893003986e-08,1e-05
8.454,2.297706105791223e-10,3.043832236688281e-10,3.819617067272525e-10,1.031406382587877e-15,1.9236075555136733e-08,1e-05
8.456,2.2972911225498586e-10,3.04355603566786e-10,3.8190639846764266e-10,1.0311752874026336e-15,1.923618617188705e-08,1e-05
8.458,2.2968763193279138e-10,3.0432799281601543e-10,3.8185111288555516e-10,1.0309443028798982e-15,1.923629674328221e-08,1e-05
8.46,2.2964616960164365e-10,3.043003914110721e-10,3.8179584996737267e-10,1.0307134289481081e-15,1.9236407269349445e-08,1e-05
8.462,2.2960472525066509e-10,3.0427279934651846e-10,3.817406096994991e-10,1.0304826655358186e-15,1.923651775011596e-08,1e-05
8.464,2.295632988689962e-10,3.042452166169232e-10,3.81685392068359e-10,1.0302520125717037e-15,1.9236628185608893e-08,1e-05
8.466,2.2952189044579526e-10,3.0421764321686197e-10,3.816301970603987e-10,1.0300214699845557e-15,1.9236738575855354e-08,1e-05
8.468,2.2948049997023835e-10,3.041900791409166e-10,3.8157502466208525e-10,1.0297910377032854e-15,1.9236848920882415e-08,1e-05
8.47,2.2943912743151958e-10,3.041625243836755e-10,3.8151987485990704e-10,1.0295607156569221e-15,1.9236959220717088e-08,1e-05
8.472,2.2939777281885097e-10,3.0413497893973387e-10,3.8146474764037353e-10,1.0293305037746142e-15,1.9237069475386367e-08,1e-05
8.474,2.2935643612146217e-10,3.041074428036933e-10,3.814096429900153e-10,1.0291004019856274e-15,1.9237179684917187e-08,1e-05
8.476,2.29315117328601e-10,3.040799159701618e-10,3.8135456089538427e-10,1.028870410219346e-15,1.9237289849336442e-08,1e-05
8.478,2.2927381642953298e-10,3.040523984337541e-10,3.812995013430533e-10,1.028640528405274e-15,1.9237399968670985e-08,1e-05
8.48,2.2923253341354156e-10,3.0402489018909134e-10,3.8124446431961645e-10,1.0284107564730324e-15,1.923751004294763e-08,1e-05
8.482,2.291912682699281e-10,3.0399739123080137e-10,3.811894498116891e-10,1.0281810943523618e-15,1.9237620072193145e-08,1e-05
8.484,2.2915002098801173e-10,3.0396990155351835e-10,3.8113445780590743e-10,1.0279515419731202e-15,1.9237730056434265e-08,1e-05
8.486,2.2910879155712962e-10,3.039424211518832e-10,3.8107948828892913e-10,1.0277220992652848e-15,1.923783999569766e-08,1e-05
8.488,2.2906757996663675e-10,3.0391495002054325e-10,3.8102454124743283e-10,1.0274927661589514e-15,1.9237949890009986e-08,1e-05
8.49,2.290263862059059e-10,3.0388748815415247e-10,3.809696166681183e-10,1.0272635425843334e-15,1.923805973939784e-08,1e-05
8.492,2.2898521026432783e-10,3.0386003554737113e-10,3.809147145377067e-10,1.0270344284717635e-15,1.9238169543887774e-08,1e-05
8.494,2.289440521313112e-10,3.0383259219486646e-10,3.8085983484294007e-10,1.0268054237516924e-15,1.923827930350631e-08,1e-05
8.496,2.289029117962824e-10,3.038051580913118e-10,3.808049775705816e-10,1.0265765283546892e-15,1.923838901827993e-08,1e-05
8.498,2.2886178924868587e-10,3.037777332313873e-10,3.8075014270741587e-10,1.0263477422114424e-15,1.9238498688235042e-08,1e-05
8.5,2.288206844779838e-10,3.037503176097795e-10,3.806953302402484e-10,1.0261190652527573e-15,1.9238608313398053e-08,1e-05
8.502,2.287795974736564e-10,3.0372291122118173e-10,3.80640540155906e-10,1.0258904974095592e-15,1.9238717893795304e-08,1e-05
8.504,2.287385282252016e-10,3.036955140602934e-10,3.805857724412365e-10,1.0256620386128909e-15,1.9238827429453105e-08,1e-05
8.506,2.2869747672213533e-10,3.0366812612182097e-10,3.805310270831089e-10,1.0254336887939142e-15,1.9238936920397714e-08,1e-05
8.508000000000001,2.286564429539913e-10,3.036407474004771e-10,3.804763040684134e-10,1.0252054478839088e-15,1.9239046366655343e-08,1e-05
8.51,2.2861542691032125e-10,3.036133778909812e-10,3.8042160338406145e-10,1.0249773158142739e-15,1.9239155768252177e-08,1e-05
8.512,2.2857442858069463e-10,3.0358601758805904e-10,3.8036692501698543e-10,1.0247492925165257e-15,1.9239265125214352e-08,1e-05
8.514,2.2853344795469892e-10,3.03558666486443e-10,3.803122689541389e-10,1.0245213779223004e-15,1.923937443756796e-08,1e-05
8.516,2.284924850219393e-10,3.035313245808722e-10,3.802576351824968e-10,1.0242935719633512e-15,1.923948370533905e-08,1e-05
8.518,2.2845153977203898e-10,3.0350399186609183e-10,3.802030236890551e-10,1.0240658745715506e-15,1.923959292855363e-08,1e-05
8.52,2.2841061219463902e-10,3.034766683368541e-10,3.801484344608307e-10,1.0238382856788898e-15,1.9239702107237663e-08,1e-05
